Quantity available for crop commodity demand (domestic and imported),,,,,,,,,,,,,,,,,,,,,,,,,,,
scenario,region,sector,subsector,input,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,FodderHerb_Residue,FodderHerb,FodderHerb,FodderHerb,4.13246,5.9917,6.49354,6.90489,6.57185,6.63979,6.94019,7.32368,7.68303,7.98354,8.24312,8.49035,8.69633,8.8548,8.97323,9.04983,9.09664,9.11019,9.09017,9.03671,8.94492,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,NonFoodDemand_Crops,FodderHerb,FodderHerb,FodderHerb,0.959899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional corn,domestic corn,Corn,domestic corn,7.99455,9.12571,10.8089,11.3535,11.5111,11.8509,12.3759,12.9974,13.5576,14.1091,14.5242,15.0584,15.527,15.9316,16.2611,16.5632,16.8186,17.0297,17.1997,17.3147,17.3991,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional corn,imported corn,traded corn,imported corn,0,0,0,0.126707,0.123232,0.129914,0.141006,0.153135,0.16634,0.177385,0.186073,0.191677,0.197935,0.203191,0.209236,0.214896,0.219169,0.222512,0.225041,0.226345,0.226347,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional fibercrop,domestic fibercrop,FiberCrop,domestic fibercrop,0.149169,0.0528824,0.0338272,0.0128646,0.0110368,0.0109072,0.0110875,0.0116701,0.0121564,0.0125841,0.0129424,0.0131451,0.0132569,0.0133175,0.0133347,0.0133076,0.0132137,0.0130906,0.0129591,0.012809,0.0126514,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional fibercrop,imported fibercrop,traded fibercrop,imported fibercrop,0.0878694,0.228146,0.154995,0.21825,0.178625,0.168365,0.166519,0.16889,0.172859,0.175441,0.176737,0.175304,0.174248,0.173494,0.172768,0.171465,0.16937,0.166851,0.1641,0.160948,0.157029,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional misccrop,domestic misccrop,MiscCrop,domestic misccrop,4.59015,5.52234,5.73942,6.53645,6.33993,6.38472,6.61812,7.07618,7.46578,7.80704,8.07878,8.45998,8.76806,8.99839,9.13784,9.21225,9.24262,9.22574,9.15195,9.02792,8.84835,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional misccrop,imported misccrop,traded misccrop,imported misccrop,0,0,0,0.441884,0.425921,0.426482,0.441296,0.470592,0.496848,0.519728,0.538277,0.560156,0.577984,0.591375,0.599702,0.604226,0.605885,0.60467,0.599978,0.59197,0.580111,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional oilcrop,domestic oilcrop,OilCrop,domestic oilcrop,0.652513,0.683206,0.85674,0.737938,1.31912,1.53007,1.83746,2.16108,2.49705,2.83801,3.08197,3.26332,3.44284,3.62044,3.76983,3.91776,4.05847,4.17869,4.26544,4.31861,4.34538,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional oilcrop,imported oilcrop,traded oilcrop,imported oilcrop,0.0159034,0.148645,0.162224,0.347161,0.630446,0.680952,0.781563,0.902829,1.03468,1.14648,1.20271,1.24716,1.30384,1.3586,1.41793,1.4766,1.52534,1.56491,1.59326,1.60906,1.61204,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional othergrain,domestic othergrain,OtherGrain,domestic othergrain,0.668677,0.522874,0.518242,0.440603,0.426154,0.420073,0.415815,0.389158,0.364135,0.340442,0.318908,0.319462,0.319688,0.319303,0.318756,0.317626,0.315879,0.313935,0.311718,0.309113,0.30591,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional othergrain,imported othergrain,traded othergrain,imported othergrain,0.231981,0.224146,0.254102,0.425994,0.410732,0.405654,0.405271,0.417752,0.437303,0.454002,0.470284,0.459545,0.449665,0.438931,0.429958,0.420367,0.408497,0.396517,0.385259,0.37408,0.362622,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional palmfruit,imported palmfruit,traded palmfruit,imported palmfruit,0.165434,0.427909,0.519772,0.590806,0.514615,0.474635,0.449568,0.459766,0.473084,0.485018,0.498813,0.501674,0.50601,0.509653,0.513789,0.516567,0.51706,0.515959,0.512897,0.50772,0.49909,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional rice,domestic rice,Rice,domestic rice,0.0025246,0.0032304,0.0028506,0.0030403,0.0030403,0.00310577,0.00316061,0.00329627,0.00341877,0.00353921,0.00364776,0.00370029,0.00372301,0.00372562,0.00370611,0.00367394,0.00363916,0.00359889,0.00354636,0.00348491,0.00341244,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional rice,imported rice,traded rice,imported rice,0.447154,1.20906,1.25767,1.86125,1.73142,1.69284,1.68064,1.72669,1.78935,1.8414,1.87801,1.81682,1.80292,1.79279,1.78207,1.76858,1.75173,1.7326,1.7088,1.6804,1.64517,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional root_tuber,domestic root_tuber,RootTuber,domestic root_tuber,1.28062,1.83109,2.14268,2.29795,2.29436,2.34548,2.40655,2.54009,2.65625,2.77184,2.86373,2.96398,3.02385,3.05285,3.0442,3.01569,2.97717,2.92602,2.85791,2.7759,2.68436,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional root_tuber,imported root_tuber,traded root_tuber,imported root_tuber,0.0535678,0.112569,0.101692,0.148341,0.145404,0.149334,0.154568,0.160014,0.165431,0.170766,0.175109,0.180593,0.183956,0.185798,0.18588,0.185065,0.183981,0.182266,0.179384,0.175338,0.170118,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional soybean,domestic soybean,Soybean,domestic soybean,0.09204,0.251604,0.5448,0.777,0.742829,0.788093,0.845777,0.949921,1.0514,1.15232,1.25439,1.3188,1.37922,1.43512,1.48006,1.51504,1.54102,1.56116,1.57307,1.57839,1.5754,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional soybean,imported soybean,traded soybean,imported soybean,0.0126172,0.919498,0.965939,0.856234,0.741451,0.764183,0.818224,0.902367,0.992723,1.07645,1.15789,1.21875,1.28209,1.34221,1.3979,1.44363,1.47724,1.50398,1.52246,1.53254,1.531,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional sugarcrop,domestic sugarcrop,SugarCrop,domestic sugarcrop,17.1534,19.236,17.4243,16.9297,18.5906,20.1104,21.5198,22.3087,22.9477,23.5235,24.0321,24.4922,24.8512,25.1008,25.205,25.1965,25.0778,24.8856,24.6242,24.291,23.8993,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional sugarcrop,imported sugarcrop,traded sugarcrop,imported sugarcrop,0,0,0,0.749263,0.748519,0.752515,0.777353,0.883349,1.00226,1.08278,1.12114,1.0885,1.0673,1.03353,1.01023,0.979652,0.938242,0.891238,0.843863,0.794439,0.7421,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional wheat,domestic wheat,Wheat,domestic wheat,2.15889,1.82977,1.8876,1.41697,1.46976,1.52962,1.58378,1.61395,1.63816,1.66019,1.674,1.69327,1.70315,1.70692,1.70175,1.69151,1.67669,1.66008,1.64012,1.6174,1.59187,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,regional wheat,imported wheat,traded wheat,imported wheat,0,1.00729,1.3974,1.84711,1.91316,2.0178,2.12948,2.2109,2.31914,2.41597,2.50376,2.51731,2.51698,2.50219,2.48076,2.45094,2.40867,2.36433,2.31787,2.26806,2.21265,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,total biomass,domestic biomass,biomass,domestic biomass,0.0857614,0.0736058,0.0713405,0.0696111,0.0849076,0.099854,0.120463,0.140234,0.159906,0.180101,0.191263,0.198283,0.202614,0.204752,0.205491,0.206699,0.208203,0.207747,0.21004,0.211161,0.212239,EJ
"Reference,date=2020-12-10T11:41:35-07:00",South Africa,total biomass,imported biomass,traded biomass,imported biomass,0.116213,0.0745366,0.072616,0.0737176,0.0985327,0.117806,0.148152,0.178056,0.204214,0.230402,0.251588,0.261969,0.265864,0.26587,0.264634,0.264759,0.265747,0.263837,0.267167,0.269094,0.27165,EJ
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,FodderHerb_Residue,FodderHerb,FodderHerb,FodderHerb,3.55137,3.17253,3.83694,3.89794,2.88449,3.01759,3.3633,3.69115,3.98312,4.2627,4.50783,4.79288,5.03075,5.21885,5.3522,5.44394,5.51202,5.54996,5.55441,5.53055,5.4837,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional corn,domestic corn,Corn,domestic corn,1.01804,2.15728,2.24035,2.25533,2.30489,2.48341,2.65227,2.83261,2.99232,3.09443,3.18431,3.24095,3.29384,3.33518,3.36628,3.38093,3.37684,3.35413,3.32075,3.27816,3.22589,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional corn,imported corn,traded corn,imported corn,0.427022,0.423273,1.66187,2.35352,1.9913,2.02843,2.07014,2.0225,1.95824,1.81692,1.6968,1.66572,1.66576,1.66618,1.68818,1.69867,1.68521,1.65808,1.62991,1.59922,1.56331,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional fibercrop,domestic fibercrop,FiberCrop,domestic fibercrop,0.0862806,0.0275299,0.012786,0.0112508,0.0114678,0.0118883,0.0123567,0.0125525,0.01269,0.0127422,0.0127488,0.012824,0.0128505,0.0128483,0.012796,0.0127031,0.012572,0.0124062,0.0122197,0.0120178,0.0117987,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional fibercrop,imported fibercrop,traded fibercrop,imported fibercrop,0.0421022,0.00742278,0.0059177,0.0051401,0.00475294,0.00459317,0.00458525,0.00450494,0.00448549,0.00442245,0.00434205,0.00418187,0.0040607,0.00398121,0.00391951,0.00385188,0.00376595,0.00367394,0.00358816,0.0035049,0.00341873,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional misccrop,domestic misccrop,MiscCrop,domestic misccrop,3.45546,4.13014,4.22927,4.40477,3.45145,3.56971,3.91013,4.23125,4.50607,4.77353,5.01125,5.32806,5.59082,5.80254,5.94673,6.04742,6.12572,6.16926,6.17317,6.14427,6.08719,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional misccrop,imported misccrop,traded misccrop,imported misccrop,0,0.335744,0.527276,0.651355,0.484448,0.493813,0.537789,0.578597,0.614132,0.648666,0.679856,0.717827,0.749777,0.776061,0.794879,0.808661,0.819431,0.826025,0.828119,0.826146,0.820692,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional oilcrop,domestic oilcrop,OilCrop,domestic oilcrop,0.12865,0.031333,0.0727554,0.0713871,0.0772708,0.082162,0.0981277,0.112589,0.127572,0.188978,0.258976,0.300439,0.325255,0.345014,0.350872,0.356362,0.37086,0.391394,0.407785,0.419017,0.427355,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional oilcrop,imported oilcrop,traded oilcrop,imported oilcrop,0.138769,0.216999,0.195727,0.196411,0.183064,0.1823,0.212781,0.242213,0.274202,0.446599,0.670936,0.795196,0.862732,0.909177,0.914855,0.920031,0.956028,1.017,1.06806,1.10416,1.13276,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional othergrain,domestic othergrain,OtherGrain,domestic othergrain,0.583548,0.505898,0.431523,0.479356,0.528849,0.597484,0.668601,0.676717,0.681525,0.677326,0.671112,0.676666,0.681005,0.683778,0.685195,0.684783,0.681536,0.676006,0.669872,0.663174,0.655904,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional othergrain,imported othergrain,traded othergrain,imported othergrain,0.842981,0.445085,0.46598,0.466665,0.416387,0.427389,0.442594,0.461148,0.482768,0.49142,0.499675,0.486117,0.474805,0.463349,0.454389,0.444481,0.431233,0.416893,0.404075,0.392389,0.382063,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional palmfruit,domestic palmfruit,PalmFruit,domestic palmfruit,0.271117,0.568352,0.569367,0.55324,0.541436,0.568124,0.600204,0.626392,0.646556,0.665253,0.681422,0.703247,0.718206,0.728286,0.731887,0.731563,0.7295,0.724733,0.716705,0.706385,0.693971,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional palmfruit,imported palmfruit,traded palmfruit,imported palmfruit,0.0090613,0.0511488,0.0416535,0.0517259,0.0454823,0.0449513,0.0452518,0.0465946,0.0479192,0.0492601,0.0509254,0.0515664,0.0522425,0.0528724,0.0534729,0.0539378,0.0542095,0.0542903,0.0541877,0.0539182,0.0534385,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional rice,domestic rice,Rice,domestic rice,0.845955,1.39464,2.13913,2.22142,2.47542,2.6377,2.77144,2.90277,3.01617,3.1236,3.21361,3.25202,3.26262,3.25904,3.23552,3.20257,3.16674,3.12439,3.07536,3.02212,2.96495,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional rice,imported rice,traded rice,imported rice,0,0,0.158185,0.423463,0.434804,0.443767,0.449947,0.459938,0.469232,0.475141,0.476952,0.461969,0.458535,0.456543,0.453775,0.45016,0.445956,0.44088,0.434992,0.428639,0.421868,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional root_tuber,domestic root_tuber,RootTuber,domestic root_tuber,0.745432,1.16622,1.2987,1.36796,1.54303,1.64247,1.70865,1.76957,1.80521,1.83569,1.84794,1.90991,1.9426,1.957,1.94428,1.91868,1.89123,1.85539,1.80791,1.75291,1.69341,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional root_tuber,imported root_tuber,traded root_tuber,imported root_tuber,0.0900462,0.100692,0.111717,0.114173,0.127774,0.135027,0.140021,0.143225,0.144908,0.14641,0.146926,0.150987,0.153199,0.154388,0.153945,0.152756,0.151489,0.149643,0.146994,0.143648,0.13981,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional soybean,domestic soybean,Soybean,domestic soybean,0.0067108,0.019052,0.0446054,0.0374463,0.0389127,0.0453097,0.0527756,0.0476999,0.0421244,0.0356587,0.0293521,0.030691,0.0320861,0.0334661,0.0346836,0.0356912,0.0364211,0.036949,0.037321,0.0375909,0.03774,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional soybean,imported soybean,traded soybean,imported soybean,0.734732,1.11779,1.58291,1.66946,1.26006,1.30614,1.41933,1.57256,1.73496,1.8274,1.91979,1.99956,2.10007,2.20348,2.31019,2.40031,2.46149,2.50274,2.53474,2.55972,2.57428,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional sugarcrop,domestic sugarcrop,SugarCrop,domestic sugarcrop,10.3184,12.8426,11.8752,11.4705,11.7412,12.3232,12.919,13.4852,13.9614,14.362,14.6803,15.01,15.252,15.4154,15.481,15.4761,15.4235,15.3107,15.1404,14.9248,14.6805,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional sugarcrop,imported sugarcrop,traded sugarcrop,imported sugarcrop,0.0728244,0.0463651,0.4147,0.563565,0.599626,0.657927,0.732398,0.850886,0.978801,1.06901,1.11397,1.08188,1.0596,1.02378,0.9979,0.964558,0.920769,0.870658,0.820797,0.770153,0.719286,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional wheat,domestic wheat,Wheat,domestic wheat,3.10E-04,3.24E-04,2.27E-04,2.37E-04,2.81E-04,3.13E-04,3.40E-04,4.55E-04,5.72E-04,6.88E-04,8.00E-04,8.18E-04,8.28E-04,8.34E-04,8.33E-04,8.28E-04,8.22E-04,8.14E-04,8.03E-04,7.90E-04,7.75E-04,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,regional wheat,imported wheat,traded wheat,imported wheat,1.15452,1.42311,1.64839,1.6203,1.85779,1.98164,2.06714,2.11055,2.15367,2.18187,2.19898,2.20362,2.19705,2.18206,2.15919,2.12866,2.0893,2.04719,2.00542,1.9645,1.92489,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,total biomass,domestic biomass,biomass,domestic biomass,0.00905163,0.0125169,0.0134605,0.0138005,0.00820148,0.00799718,0.00985067,0.0113501,0.0133246,0.0265951,0.0429528,0.0520749,0.0572152,0.0608291,0.0623558,0.0631446,0.0633169,0.0641628,0.0670081,0.0700717,0.0730569,EJ
"Reference,date=2020-12-10T11:41:35-07:00",South America_Northern,total biomass,imported biomass,traded biomass,imported biomass,0.00937726,0.0126343,0.0132236,0.0137543,0.00817356,0.00775722,0.00956403,0.011063,0.0129861,0.0265712,0.0440725,0.053764,0.0597622,0.0639256,0.0657749,0.0668241,0.0670634,0.0682089,0.0720479,0.0764096,0.0809995,EJ
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,FodderHerb_Residue,FodderHerb,FodderHerb,FodderHerb,10.8145,17.638,19.206,19.8668,20.7875,21.8526,23.0734,24.1626,25.1585,25.9962,26.7577,27.3329,27.7053,27.9798,28.1984,28.3245,28.4268,28.4584,28.4023,28.3025,28.1727,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,NonFoodDemand_Crops,FodderHerb,FodderHerb,FodderHerb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,Pasture_FodderGrass,FodderGrass,FodderGrass,FodderGrass,32.1254,38.7042,40.2181,40.2459,41.1527,41.8607,41.4932,42.169,42.8352,43.3291,43.8296,44.2908,44.6115,44.8382,45.0605,45.1957,45.3309,45.2651,45.294,45.3107,45.3078,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional corn,domestic corn,Corn,domestic corn,3.39058,6.33256,8.66602,9.4995,10.1047,11.1505,12.194,13.0973,13.9746,14.8533,15.4785,15.6729,15.6828,15.6435,15.5327,15.3829,15.1687,14.8906,14.5758,14.2219,13.8187,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional corn,imported corn,traded corn,imported corn,0.693202,1.96719,1.26798,1.82734,1.86112,2.08613,2.30238,2.4557,2.59421,2.69731,2.72605,2.70663,2.6649,2.62007,2.58362,2.53975,2.47405,2.39348,2.31074,2.22381,2.13014,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional fibercrop,domestic fibercrop,FiberCrop,domestic fibercrop,0.605295,0.549979,0.305588,0.255663,0.255594,0.261281,0.268041,0.283694,0.299053,0.312869,0.324937,0.322463,0.318481,0.314039,0.309591,0.304889,0.299916,0.294782,0.289727,0.284863,0.280029,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional fibercrop,imported fibercrop,traded fibercrop,imported fibercrop,0,0.0123009,0.0811331,0.0908265,0.0851861,0.0789758,0.0753568,0.0718016,0.0695263,0.0670286,0.0642773,0.061122,0.0585163,0.0565646,0.0551043,0.0537244,0.052216,0.0507157,0.0493983,0.0482118,0.0470855,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional misccrop,domestic misccrop,MiscCrop,domestic misccrop,11.0835,15.686,17.1791,18.0281,19.2239,20.5523,21.9253,23.4374,24.7004,25.8129,26.688,27.67,28.3524,28.8238,29.0852,29.1951,29.2047,29.089,28.8504,28.5309,28.1427,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional misccrop,imported misccrop,traded misccrop,imported misccrop,0,0,0,0.667729,0.706018,0.746723,0.789325,0.835838,0.874006,0.906509,0.931091,0.958922,0.9777,0.990822,0.998426,1.00176,1.00189,0.998223,0.990992,0.981332,0.969723,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional oilcrop,domestic oilcrop,OilCrop,domestic oilcrop,0.333895,0.617572,0.870314,0.54065,1.18501,1.58361,1.91011,2.13371,2.3271,2.50648,2.56849,2.57982,2.60277,2.69063,2.78192,2.90411,3.05058,3.18275,3.28004,3.35263,3.4279,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional oilcrop,imported oilcrop,traded oilcrop,imported oilcrop,0,0,0,0.60975,1.48098,2.02646,2.4197,2.72534,2.9906,3.18973,3.18712,3.06646,3.00478,3.05338,3.14654,3.288,3.45451,3.59967,3.70473,3.78424,3.87977,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional othergrain,domestic othergrain,OtherGrain,domestic othergrain,0.979678,1.60359,2.06453,1.96606,1.96491,2.03424,2.10913,2.17807,2.24777,2.30752,2.36091,2.35214,2.33838,2.31923,2.30338,2.2862,2.26573,2.24451,2.22521,2.20694,2.18938,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional othergrain,imported othergrain,traded othergrain,imported othergrain,0.0633198,0,1.0998,1.62569,1.57133,1.60272,1.63479,1.65753,1.68721,1.69904,1.70572,1.65599,1.60527,1.55323,1.51118,1.46974,1.42323,1.37714,1.33719,1.30213,1.27253,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional palmfruit,domestic palmfruit,PalmFruit,domestic palmfruit,1.17356,2.18012,2.48431,3.80462,3.90356,4.01066,4.09736,4.25989,4.38441,4.48413,4.54919,4.57827,4.56406,4.52746,4.47332,4.40871,4.34081,4.26449,4.17989,4.09236,4.00228,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional palmfruit,imported palmfruit,traded palmfruit,imported palmfruit,0.0086422,0,0,0.0553534,0.052486,0.0506085,0.0488654,0.0493348,0.0497512,0.0500064,0.0503318,0.0496984,0.0491123,0.048584,0.0482508,0.0479327,0.0475235,0.0470105,0.0464399,0.0458412,0.0451829,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional rice,domestic rice,Rice,domestic rice,2.79481,4.80782,5.59052,5.95982,6.0871,6.21307,6.30592,6.42305,6.52314,6.60594,6.65441,6.5736,6.45732,6.33504,6.21321,6.09453,5.97989,5.86556,5.75429,5.64924,5.54711,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional rice,imported rice,traded rice,imported rice,0.0364008,0,0,0.146611,0.140645,0.138647,0.137024,0.137799,0.138392,0.137861,0.13602,0.129765,0.127094,0.12515,0.123585,0.122103,0.12056,0.118862,0.117105,0.115388,0.113727,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional root_tuber,domestic root_tuber,RootTuber,domestic root_tuber,8.57502,12.7335,11.0268,12.4307,12.506,12.8227,13.0601,13.4283,13.6249,13.7767,13.8096,14.1004,14.2,14.1846,14.0369,13.8225,13.5933,13.3143,12.9762,12.6056,12.2175,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional root_tuber,imported root_tuber,traded root_tuber,imported root_tuber,0.0298499,0.0815513,0.165807,0.269997,0.267856,0.272747,0.277188,0.279284,0.278632,0.277302,0.274482,0.278601,0.279847,0.279717,0.278025,0.275569,0.272987,0.26955,0.265135,0.259924,0.254174,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional soybean,domestic soybean,Soybean,domestic soybean,0.859585,3.95295,4.58609,7.89673,8.71184,9.73637,10.8153,11.604,12.3883,13.1352,13.8644,14.3114,14.7198,15.0989,15.408,15.6345,15.7662,15.8538,15.8839,15.8802,15.8369,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional soybean,imported soybean,traded soybean,imported soybean,0,0,0,1.53888,1.53331,1.57238,1.61995,1.71013,1.80493,1.88394,1.95593,1.98955,2.02595,2.06342,2.10276,2.13206,2.14642,2.1546,2.15831,2.15938,2.15605,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional sugarcrop,domestic sugarcrop,SugarCrop,domestic sugarcrop,21.6233,26.2209,31.3851,33.4689,34.75,36.4111,37.9132,38.7422,39.3627,39.8421,40.1572,40.4897,40.5786,40.5249,40.3335,40.0543,39.7031,39.2662,38.7689,38.2306,37.6785,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional sugarcrop,imported sugarcrop,traded sugarcrop,imported sugarcrop,0.21486,0.402243,0.722124,1.19066,1.28006,1.35183,1.43625,1.62214,1.81418,1.93089,1.96457,1.88005,1.81245,1.72866,1.66857,1.60205,1.52266,1.43614,1.35328,1.27203,1.19277,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional wheat,domestic wheat,Wheat,domestic wheat,2.64153,3.21114,4.4459,2.71312,2.83167,2.95073,3.06171,3.14568,3.22302,3.28796,3.334,3.30924,3.27822,3.24713,3.21208,3.17365,3.12761,3.07917,3.03016,2.98229,2.93556,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,regional wheat,imported wheat,traded wheat,imported wheat,1.73247,2.6009,1.27782,2.86316,2.91763,3.00921,3.08529,3.09485,3.10563,3.09227,3.06761,3.0469,3.01561,2.97784,2.9422,2.90128,2.84797,2.79145,2.73835,2.68931,2.64481,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,total biomass,domestic biomass,biomass,domestic biomass,0.0720305,0.0982296,0.122901,0.217493,0.233799,0.276016,0.318687,0.357087,0.393147,0.430472,0.466345,0.493588,0.51103,0.522526,0.53041,0.537588,0.540887,0.547254,0.545867,0.541637,0.539173,EJ
"Reference,date=2020-12-10T11:41:35-07:00",South America_Southern,total biomass,imported biomass,traded biomass,imported biomass,0.0808078,0.0953317,0.115329,0.221663,0.239587,0.2779,0.320516,0.356778,0.385009,0.413164,0.439815,0.458382,0.468162,0.47824,0.486786,0.495064,0.498673,0.505834,0.505492,0.502859,0.503267,EJ
"Reference,date=2020-12-10T11:41:35-07:00",South Asia,FodderHerb_Residue,FodderHerb,FodderHerb,FodderHerb,6.9114,4.955,5.19334,5.36178,7.1204,8.22851,9.15158,9.84034,10.796,11.6658,12.8293,9.59891,9.89006,10.2932,10.6719,11.0525,11.4466,11.8304,12.1851,12.5116,12.7946,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Asia,Pasture_FodderGrass,FodderGrass,FodderGrass,FodderGrass,0.130049,0.214133,0.27095,0.283765,0.239985,0.252986,0.26753,0.27784,0.292407,0.30527,0.321984,0.281431,0.292321,0.299875,0.307206,0.314728,0.322545,0.330379,0.338017,0.345321,0.351562,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Asia,regional corn,domestic corn,Corn,domestic corn,1.70215,2.56392,3.55392,4.73085,5.28055,5.91098,6.52541,7.38362,8.28623,9.22317,10.2099,10.4299,10.8605,11.2567,11.5836,11.8705,12.1212,12.3269,12.4957,12.633,12.751,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Asia,regional corn,imported corn,traded corn,imported corn,0.0376579,0.389198,0.55164,0.267059,0.284268,0.31755,0.348643,0.366038,0.382319,0.390798,0.401674,0.408426,0.439519,0.469615,0.5012,0.529355,0.551576,0.56885,0.582566,0.593518,0.603471,Mt
"Reference,date=2020-12-10T11:41:35-07:00",South Asia,regional fibercrop,domestic fibercrop,FiberCrop,domestic fibercrop,0.730598,0.823814,0.893431,0.675369,0.712783,0.752203,0.786484,0.81806,0.847956,0.875045,0.901051,0.913082,0.926393,0.937445,0.944849,0.949072,0.95029,0.949081,0.945488,0.940382,0.935319,Mt
