"# Percent change of land allocation to cereals in selected regions and globally under four model scenarios, compared to the RF",,,
region,year,Scenario,value
Africa_Western,2030,SC,0.097529309
Africa_Western,2030,SC,0.097529309
Africa_Western,2030,SC,0.097529309
Africa_Western,2030,SC,0.097529309
Africa_Western,2030,SC,0.097529309
Brazil,2030,SC,-0.107687395
Brazil,2030,SC,-0.107687395
Brazil,2030,SC,-0.107687395
Brazil,2030,SC,-0.107687395
Brazil,2030,SC,-0.107687395
Brazil,2030,SC,-0.107687395
Middle East,2030,SC,0.389728194
Middle East,2030,SC,0.389728194
Middle East,2030,SC,0.389728194
Middle East,2030,SC,0.389728194
Middle East,2030,SC,0.389728194
Middle East,2030,SC,0.389728194
USA,2030,SC,-0.131370337
USA,2030,SC,-0.131370337
USA,2030,SC,-0.131370337
USA,2030,SC,-0.131370337
USA,2030,SC,-0.131370337
USA,2030,SC,-0.131370337
Africa_Western,2035,SC,0.098117125
Africa_Western,2035,SC,0.098117125
Africa_Western,2035,SC,0.098117125
Africa_Western,2035,SC,0.098117125
Africa_Western,2035,SC,0.098117125
Africa_Western,2035,SC,0.098117125
Brazil,2035,SC,-0.136070636
Brazil,2035,SC,-0.136070636
Brazil,2035,SC,-0.136070636
Brazil,2035,SC,-0.136070636
Brazil,2035,SC,-0.136070636
Brazil,2035,SC,-0.136070636
Middle East,2035,SC,0.374424132
Middle East,2035,SC,0.374424132
Middle East,2035,SC,0.374424132
Middle East,2035,SC,0.374424132
Middle East,2035,SC,0.374424132
Middle East,2035,SC,0.374424132
USA,2035,SC,-0.126241447
USA,2035,SC,-0.126241447
USA,2035,SC,-0.126241447
USA,2035,SC,-0.126241447
USA,2035,SC,-0.126241447
USA,2035,SC,-0.126241447
Africa_Western,2040,SC,0.097592369
Africa_Western,2040,SC,0.097592369
Africa_Western,2040,SC,0.097592369
Africa_Western,2040,SC,0.097592369
Africa_Western,2040,SC,0.097592369
Africa_Western,2040,SC,0.097592369
Brazil,2040,SC,-0.156011006
Brazil,2040,SC,-0.156011006
Brazil,2040,SC,-0.156011006
Brazil,2040,SC,-0.156011006
Brazil,2040,SC,-0.156011006
Brazil,2040,SC,-0.156011006
Middle East,2040,SC,0.363695596
Middle East,2040,SC,0.363695596
Middle East,2040,SC,0.363695596
Middle East,2040,SC,0.363695596
Middle East,2040,SC,0.363695596
Middle East,2040,SC,0.363695596
USA,2040,SC,-0.130560245
USA,2040,SC,-0.130560245
USA,2040,SC,-0.130560245
USA,2040,SC,-0.130560245
USA,2040,SC,-0.130560245
USA,2040,SC,-0.130560245
Africa_Western,2045,SC,0.095589397
Africa_Western,2045,SC,0.095589397
Africa_Western,2045,SC,0.095589397
Africa_Western,2045,SC,0.095589397
Africa_Western,2045,SC,0.095589397
Africa_Western,2045,SC,0.095589397
Brazil,2045,SC,-0.178421506
Brazil,2045,SC,-0.178421506
Brazil,2045,SC,-0.178421506
Brazil,2045,SC,-0.178421506
Brazil,2045,SC,-0.178421506
Brazil,2045,SC,-0.178421506
Middle East,2045,SC,0.35372419
Middle East,2045,SC,0.35372419
Middle East,2045,SC,0.35372419
Middle East,2045,SC,0.35372419
Middle East,2045,SC,0.35372419
Middle East,2045,SC,0.35372419
USA,2045,SC,-0.136442389
USA,2045,SC,-0.136442389
USA,2045,SC,-0.136442389
USA,2045,SC,-0.136442389
USA,2045,SC,-0.136442389
USA,2045,SC,-0.136442389
Africa_Western,2050,SC,0.093464753
Africa_Western,2050,SC,0.093464753
Africa_Western,2050,SC,0.093464753
Africa_Western,2050,SC,0.093464753
Africa_Western,2050,SC,0.093464753
Africa_Western,2050,SC,0.093464753
Brazil,2050,SC,-0.198316548
Brazil,2050,SC,-0.198316548
Brazil,2050,SC,-0.198316548
Brazil,2050,SC,-0.198316548
Brazil,2050,SC,-0.198316548
Brazil,2050,SC,-0.198316548
Middle East,2050,SC,0.345147871
Middle East,2050,SC,0.345147871
Middle East,2050,SC,0.345147871
Middle East,2050,SC,0.345147871
Middle East,2050,SC,0.345147871
Middle East,2050,SC,0.345147871
USA,2050,SC,-0.129415998
USA,2050,SC,-0.129415998
USA,2050,SC,-0.129415998
USA,2050,SC,-0.129415998
USA,2050,SC,-0.129415998
USA,2050,SC,-0.129415998
Africa_Western,2055,SC,0.089537842
Africa_Western,2055,SC,0.089537842
Africa_Western,2055,SC,0.089537842
Africa_Western,2055,SC,0.089537842
Africa_Western,2055,SC,0.089537842
Africa_Western,2055,SC,0.089537842
Brazil,2055,SC,-0.212016887
Brazil,2055,SC,-0.212016887
Brazil,2055,SC,-0.212016887
Brazil,2055,SC,-0.212016887
Brazil,2055,SC,-0.212016887
Brazil,2055,SC,-0.212016887
Middle East,2055,SC,0.343736783
Middle East,2055,SC,0.343736783
Middle East,2055,SC,0.343736783
Middle East,2055,SC,0.343736783
Middle East,2055,SC,0.343736783
Middle East,2055,SC,0.343736783
USA,2055,SC,-0.12810712
USA,2055,SC,-0.12810712
USA,2055,SC,-0.12810712
USA,2055,SC,-0.12810712
USA,2055,SC,-0.12810712
USA,2055,SC,-0.12810712
Africa_Western,2060,SC,0.085939813
Africa_Western,2060,SC,0.085939813
Africa_Western,2060,SC,0.085939813
Africa_Western,2060,SC,0.085939813
Africa_Western,2060,SC,0.085939813
Africa_Western,2060,SC,0.085939813
Brazil,2060,SC,-0.224985413
Brazil,2060,SC,-0.224985413
Brazil,2060,SC,-0.224985413
Brazil,2060,SC,-0.224985413
Brazil,2060,SC,-0.224985413
Brazil,2060,SC,-0.224985413
Middle East,2060,SC,0.359159532
Middle East,2060,SC,0.359159532
Middle East,2060,SC,0.359159532
Middle East,2060,SC,0.359159532
Middle East,2060,SC,0.359159532
Middle East,2060,SC,0.359159532
USA,2060,SC,-0.129293301
USA,2060,SC,-0.129293301
USA,2060,SC,-0.129293301
USA,2060,SC,-0.129293301
USA,2060,SC,-0.129293301
USA,2060,SC,-0.129293301
Africa_Western,2065,SC,0.082750981
Africa_Western,2065,SC,0.082750981
Africa_Western,2065,SC,0.082750981
Africa_Western,2065,SC,0.082750981
Africa_Western,2065,SC,0.082750981
Africa_Western,2065,SC,0.082750981
Brazil,2065,SC,-0.230490724
Brazil,2065,SC,-0.230490724
Brazil,2065,SC,-0.230490724
Brazil,2065,SC,-0.230490724
Brazil,2065,SC,-0.230490724
Brazil,2065,SC,-0.230490724
Middle East,2065,SC,0.363827287
Middle East,2065,SC,0.363827287
Middle East,2065,SC,0.363827287
Middle East,2065,SC,0.363827287
Middle East,2065,SC,0.363827287
Middle East,2065,SC,0.363827287
USA,2065,SC,-0.124729147
USA,2065,SC,-0.124729147
USA,2065,SC,-0.124729147
USA,2065,SC,-0.124729147
USA,2065,SC,-0.124729147
USA,2065,SC,-0.124729147
Africa_Western,2070,SC,0.078568055
Africa_Western,2070,SC,0.078568055
Africa_Western,2070,SC,0.078568055
Africa_Western,2070,SC,0.078568055
Africa_Western,2070,SC,0.078568055
Africa_Western,2070,SC,0.078568055
Brazil,2070,SC,-0.221013582
Brazil,2070,SC,-0.221013582
Brazil,2070,SC,-0.221013582
Brazil,2070,SC,-0.221013582
Brazil,2070,SC,-0.221013582
Brazil,2070,SC,-0.221013582
Middle East,2070,SC,0.364078029
Middle East,2070,SC,0.364078029
Middle East,2070,SC,0.364078029
Middle East,2070,SC,0.364078029
Middle East,2070,SC,0.364078029
Middle East,2070,SC,0.364078029
USA,2070,SC,-0.119687791
USA,2070,SC,-0.119687791
USA,2070,SC,-0.119687791
USA,2070,SC,-0.119687791
USA,2070,SC,-0.119687791
USA,2070,SC,-0.119687791
Africa_Western,2075,SC,0.077862165
Africa_Western,2075,SC,0.077862165
Africa_Western,2075,SC,0.077862165
Africa_Western,2075,SC,0.077862165
Africa_Western,2075,SC,0.077862165
Africa_Western,2075,SC,0.077862165
Brazil,2075,SC,-0.232081125
Brazil,2075,SC,-0.232081125
Brazil,2075,SC,-0.232081125
Brazil,2075,SC,-0.232081125
Brazil,2075,SC,-0.232081125
Brazil,2075,SC,-0.232081125
Middle East,2075,SC,0.361319193
Middle East,2075,SC,0.361319193
Middle East,2075,SC,0.361319193
Middle East,2075,SC,0.361319193
Middle East,2075,SC,0.361319193
Middle East,2075,SC,0.361319193
USA,2075,SC,-0.108160571
USA,2075,SC,-0.108160571
USA,2075,SC,-0.108160571
USA,2075,SC,-0.108160571
USA,2075,SC,-0.108160571
USA,2075,SC,-0.108160571
Africa_Western,2080,SC,0.075748406
Africa_Western,2080,SC,0.075748406
Africa_Western,2080,SC,0.075748406
Africa_Western,2080,SC,0.075748406
Africa_Western,2080,SC,0.075748406
Africa_Western,2080,SC,0.075748406
Brazil,2080,SC,-0.234932712
Brazil,2080,SC,-0.234932712
Brazil,2080,SC,-0.234932712
Brazil,2080,SC,-0.234932712
Brazil,2080,SC,-0.234932712
Brazil,2080,SC,-0.234932712
Middle East,2080,SC,0.356749479
Middle East,2080,SC,0.356749479
Middle East,2080,SC,0.356749479
Middle East,2080,SC,0.356749479
Middle East,2080,SC,0.356749479
Middle East,2080,SC,0.356749479
USA,2080,SC,-0.10699549
USA,2080,SC,-0.10699549
USA,2080,SC,-0.10699549
USA,2080,SC,-0.10699549
USA,2080,SC,-0.10699549
USA,2080,SC,-0.10699549
Africa_Western,2085,SC,0.07298241
Africa_Western,2085,SC,0.07298241
Africa_Western,2085,SC,0.07298241
Africa_Western,2085,SC,0.07298241
Africa_Western,2085,SC,0.07298241
Africa_Western,2085,SC,0.07298241
Brazil,2085,SC,-0.230252546
Brazil,2085,SC,-0.230252546
Brazil,2085,SC,-0.230252546
Brazil,2085,SC,-0.230252546
Brazil,2085,SC,-0.230252546
Brazil,2085,SC,-0.230252546
Middle East,2085,SC,0.367700549
Middle East,2085,SC,0.367700549
Middle East,2085,SC,0.367700549
Middle East,2085,SC,0.367700549
Middle East,2085,SC,0.367700549
Middle East,2085,SC,0.367700549
USA,2085,SC,-0.099093951
USA,2085,SC,-0.099093951
USA,2085,SC,-0.099093951
USA,2085,SC,-0.099093951
USA,2085,SC,-0.099093951
USA,2085,SC,-0.099093951
Africa_Western,2090,SC,0.075935784
Africa_Western,2090,SC,0.075935784
Africa_Western,2090,SC,0.075935784
Africa_Western,2090,SC,0.075935784
Africa_Western,2090,SC,0.075935784
Africa_Western,2090,SC,0.075935784
Brazil,2090,SC,-0.24293018
Brazil,2090,SC,-0.24293018
Brazil,2090,SC,-0.24293018
Brazil,2090,SC,-0.24293018
Brazil,2090,SC,-0.24293018
Brazil,2090,SC,-0.24293018
Middle East,2090,SC,0.384536517
Middle East,2090,SC,0.384536517
Middle East,2090,SC,0.384536517
Middle East,2090,SC,0.384536517
Middle East,2090,SC,0.384536517
Middle East,2090,SC,0.384536517
USA,2090,SC,-0.100680707
USA,2090,SC,-0.100680707
USA,2090,SC,-0.100680707
USA,2090,SC,-0.100680707
USA,2090,SC,-0.100680707
USA,2090,SC,-0.100680707
Africa_Western,2095,SC,0.077978013
Africa_Western,2095,SC,0.077978013
Africa_Western,2095,SC,0.077978013
Africa_Western,2095,SC,0.077978013
Africa_Western,2095,SC,0.077978013
Africa_Western,2095,SC,0.077978013
Brazil,2095,SC,-0.23767094
Brazil,2095,SC,-0.23767094
Brazil,2095,SC,-0.23767094
Brazil,2095,SC,-0.23767094
Brazil,2095,SC,-0.23767094
Brazil,2095,SC,-0.23767094
Middle East,2095,SC,0.398814496
Middle East,2095,SC,0.398814496
Middle East,2095,SC,0.398814496
Middle East,2095,SC,0.398814496
Middle East,2095,SC,0.398814496
Middle East,2095,SC,0.398814496
USA,2095,SC,-0.100118156
USA,2095,SC,-0.100118156
USA,2095,SC,-0.100118156
USA,2095,SC,-0.100118156
USA,2095,SC,-0.100118156
USA,2095,SC,-0.100118156
Africa_Western,2100,SC,0.081153666
Africa_Western,2100,SC,0.081153666
Africa_Western,2100,SC,0.081153666
Africa_Western,2100,SC,0.081153666
Africa_Western,2100,SC,0.081153666
Africa_Western,2100,SC,0.081153666
Brazil,2100,SC,-0.247302743
Brazil,2100,SC,-0.247302743
Brazil,2100,SC,-0.247302743
Brazil,2100,SC,-0.247302743
Brazil,2100,SC,-0.247302743
Brazil,2100,SC,-0.247302743
Middle East,2100,SC,0.402769692
Middle East,2100,SC,0.402769692
Middle East,2100,SC,0.402769692
Middle East,2100,SC,0.402769692
Middle East,2100,SC,0.402769692
Middle East,2100,SC,0.402769692
USA,2100,SC,-0.097365328
USA,2100,SC,-0.097365328
USA,2100,SC,-0.097365328
USA,2100,SC,-0.097365328
USA,2100,SC,-0.097365328
USA,2100,SC,-0.097365328
